11/09/19 17:46,VFL Athens  -  VFL Berlin,2:1,2:2,6,Season 61440
11/09/19 17:46,VFL Edinburgh  -  VFL Paris,1:1,2:2,6,Season 61440
11/09/19 17:46,VFL Bern  -  VFL Stockholm,0:0,0:0,6,Season 61440
11/09/19 17:51,VFL Athens  -  VFL Edinburgh,1:1,2:2,7,Season 61440
11/09/19 17:51,VFL London  -  VFL Paris,2:0,2:1,7,Season 61440
11/09/19 17:51,VFL Rome  -  VFL Oslo,0:2,0:4,7,Season 61440
11/09/19 17:51,VFL Ankara  -  VFL Madrid,0:0,3:0,7,Season 61440
11/09/19 17:51,VFL Copenhagen  -  VFL Brussels,0:1,1:3,7,Season 61440
11/09/19 17:51,VFL Stockholm  -  VFL Lisbon,1:0,3:0,7,Season 61440
11/09/19 17:51,VFL Berlin  -  VFL Bern,2:0,3:0,7,Season 61440
11/09/19 17:51,VFL Vienna  -  VFL Amsterdam,1:1,3:2,7,Season 61440
11/09/19 17:55,VFL Lisbon  -  VFL Berlin,0:1,0:1,8,Season 61440
11/09/19 17:55,VFL Oslo  -  VFL Ankara,2:0,2:0,8,Season 61440
11/09/19 17:55,VFL Edinburgh  -  VFL London,1:1,1:1,8,Season 61440
11/09/19 17:55,VFL Amsterdam  -  VFL Stockholm,2:0,6:0,8,Season 61440
11/09/19 17:55,VFL Madrid  -  VFL Vienna,0:2,1:2,8,Season 61440
11/09/19 17:55,VFL Brussels  -  VFL Rome,1:0,3:1,8,Season 61440
11/09/19 17:55,VFL Paris  -  VFL Copenhagen,0:0,0:1,8,Season 61440
11/09/19 17:55,VFL Bern  -  VFL Athens,0:0,0:1,8,Season 61440
11/09/19 18:00,VFL Copenhagen  -  VFL London,0:0,0:0,9,Season 61440
11/09/19 18:00,VFL Rome  -  VFL Paris,1:1,1:1,9,Season 61440
11/09/19 18:00,VFL Bern  -  VFL Edinburgh,2:1,4:2,9,Season 61440
11/09/19 18:00,VFL Athens  -  VFL Lisbon,2:0,2:2,9,Season 61440
11/09/19 18:00,VFL Stockholm  -  VFL Madrid,1:1,1:1,9,Season 61440
11/09/19 18:00,VFL Ankara  -  VFL Brussels,0:0,0:0,9,Season 61440
11/09/19 18:00,VFL Berlin  -  VFL Amsterdam,1:0,1:1,9,Season 61440
11/09/19 18:00,VFL Vienna  -  VFL Oslo,1:0,1:1,9,Season 61440
11/09/19 18:04,VFL Paris  -  VFL Ankara,0:1,0:2,10,Season 61440
11/09/19 18:04,VFL London  -  VFL Rome,0:1,0:3,10,Season 61440
11/09/19 18:04,VFL Amsterdam  -  VFL Athens,0:0,0:2,10,Season 61440
11/09/19 18:04,VFL Oslo  -  VFL Stockholm,3:1,4:2,10,Season 61440
11/09/19 18:04,VFL Edinburgh  -  VFL Copenhagen,0:1,0:2,10,Season 61440
11/09/19 18:04,VFL Lisbon  -  VFL Bern,0:0,2:1,10,Season 61440
11/09/19 18:04,VFL Brussels  -  VFL Vienna,1:1,2:1,10,Season 61440
11/09/19 18:04,VFL Madrid  -  VFL Berlin,1:0,4:0,10,Season 61440
11/09/19 18:09,VFL Stockholm  -  VFL Brussels,0:1,0:3,11,Season 61440
11/09/19 18:09,VFL Berlin  -  VFL Oslo,1:1,1:2,11,Season 61440
11/09/19 18:09,VFL Ankara  -  VFL London,1:1,1:1,11,Season 61440
11/09/19 18:09,VFL Bern  -  VFL Amsterdam,0:1,0:1,11,Season 61440
